Stock_Actual,Consumo_Diario,Lead_Time,Ocupacion_Albergue,Pacientes_Alto_Riesgo,Ocupacion_Total,Punto_Reorden,Ratio_Stock,Necesita_Reabastecimiento
616,2.99,3,2.65,0,1,8.97,68.67335562987736,0
482,25.57,9,2.45,0,1,230.13,2.0944683439794898,2
325,27.42,13,0.0,0,1,356.46000000000004,0.911743253099927,2
512,17.91,12,0.0,0,1,214.92,2.382281779266704,1
526,11.31,13,1.14,0,1,147.03,3.577501190233286,1
477,24.84,7,0.85,0,1,173.88,2.743271221532092,1
369,20.55,7,0.0,0,1,143.85,2.565172054223149,1
350,23.48,7,2.2,0,1,164.36,2.129471890971039,2
425,19.36,4,0.36,0,1,77.44,5.488119834710744,1
372,16.76,8,0.0,0,1,134.08,2.774463007159904,1
476,18.3,12,1.36,0,1,219.6,2.1675774134790524,2
623,16.21,3,0.35,0,1,48.63,12.81102200287888,0
571,26.1,8,0.0,0,1,208.8,2.734674329501916,1
370,19.33,4,3.37,0,1,77.32,4.785307811691672,1
321,17.07,8,0.0,0,1,136.56,2.350615114235501,1
412,21.16,11,0.0,0,1,232.76,1.7700635848083863,2
483,13.5,12,0.54,0,1,162.0,2.9814814814814814,1
588,12.83,5,1.19,0,1,64.15,9.166017147310988,0
326,13.75,6,0.02,0,1,82.5,3.951515151515152,1
355,18.35,6,2.74,0,1,110.1,3.224341507720254,1
652,14.95,4,2.33,0,1,59.8,10.903010033444817,0
493,22.52,2,1.31,0,1,45.04,10.94582593250444,0
436,23.48,12,0.58,0,1,281.76,1.5474162407722885,2
618,18.8,3,2.17,0,1,56.400000000000006,10.957446808510635,0
538,24.99,12,0.0,0,1,299.88,1.7940509537148193,2
515,27.57,4,0.0,0,1,110.28,4.669931084512151,1
602,13.34,8,0.46,0,1,106.72,5.640929535232384,0
496,17.71,8,1.26,0,1,141.68,3.5008469791078487,1
383,10.68,9,1.56,0,1,96.12,3.9846025801081977,1
424,19.22,6,0.0,0,1,115.32,3.676725633021159,1
591,17.4,8,1.42,0,1,139.2,4.245689655172414,1
656,20.74,9,0.84,0,1,186.66,3.514411228972463,1
622,27.9,5,0.0,0,1,139.5,4.458781362007168,1
622,28.74,5,0.0,0,1,143.7,4.328462073764788,1
333,16.71,14,0.2,0,1,233.94,1.423441908181585,2
640,26.61,11,1.84,0,1,292.71,2.1864644187079363,2
320,22.41,12,2.76,0,1,268.92,1.1899449650453666,2
732,20.14,14,0.0,0,1,281.96000000000004,2.596112923818981,1
569,19.05,2,1.18,0,1,38.1,14.934383202099736,0
363,20.14,12,0.0,0,1,241.68,1.5019860973187686,2
493,18.61,9,2.31,0,1,167.49,2.9434593110036418,1
578,12.2,9,0.0,0,1,109.8,5.264116575591985,1
310,19.36,5,1.24,0,1,96.8,3.2024793388429758,1
667,13.73,14,0.0,0,1,192.22,3.469982311934242,1
417,25.57,4,0.0,0,1,102.28,4.077043410246382,1
479,22.21,10,0.0,0,1,222.1,2.1566861773975683,2
432,28.1,10,0.0,0,1,281.0,1.5373665480427046,2
481,18.87,10,0.0,0,1,188.7,2.549019607843137,1
455,23.19,7,0.7,0,1,162.33,2.8029322984044844,1
650,22.83,2,0.47,0,1,45.66,14.235654840122647,0
504,17.44,6,0.0,0,1,104.64,4.816513761467889,1
789,16.75,5,1.33,0,1,83.75,9.42089552238806,0
234,22.85,8,0.0,0,1,182.8,1.2800875273522976,2
302,25.97,3,0.7,0,1,77.91,3.8762674881273274,1
289,22.54,7,0.0,0,1,157.78,1.831664342755736,2
370,24.16,3,6.14,0,1,72.48,5.10485651214128,1
526,19.61,7,0.2,0,1,137.26999999999998,3.831864209222701,1
278,18.06,13,1.99,0,1,234.78,1.1840872305988586,2
378,24.47,2,0.0,0,1,48.94,7.723743359215366,0
278,16.18,12,0.37,0,1,194.16,1.4318088174701278,2
443,28.61,7,1.44,0,1,200.27,2.212013781395117,1
270,15.33,3,0.0,0,1,45.99,5.870841487279844,0
342,15.9,11,1.81,0,1,174.9,1.955403087478559,2
303,20.66,5,2.14,0,1,103.3,2.933204259438529,1
519,15.51,2,2.39,0,1,31.02,16.731141199226307,0
410,16.74,12,0.73,0,1,200.88,2.0410195141377936,2
501,20.9,10,0.79,0,1,209.0,2.397129186602871,1
674,19.57,11,1.22,0,1,215.27,3.130951827937009,1
440,29.8,12,2.96,0,1,357.6,1.2304250559284116,2
350,25.64,9,0.12,0,1,230.76,1.5167273357600972,2
424,4.26,8,0.0,0,1,34.08,12.441314553990612,0
498,15.06,3,0.0,0,1,45.18,11.02257636122178,0
392,18.46,8,0.0,0,1,147.68,2.654387865655471,1
544,15.83,4,0.73,0,1,63.32,8.591282375236892,0
333,19.88,9,0.0,0,1,178.92,1.8611670020120723,2
586,19.89,4,0.0,0,1,79.56,7.365510306686777,0
711,20.12,11,1.65,0,1,221.32,3.212542924272546,1
452,8.57,11,0.0,0,1,94.27,4.794738517025564,1
746,25.19,5,4.92,0,1,125.95,5.922985311631599,0
467,12.29,8,0.75,0,1,98.32,4.74979658258747,1
535,26.65,6,0.0,0,1,159.89999999999998,3.3458411507192,1
364,28.28,10,0.51,0,1,282.8,1.2871287128712872,2
423,15.01,5,0.0,0,1,75.05,5.636242504996669,0
613,16.73,13,0.0,0,1,217.49,2.818520391742149,1
350,23.39,7,1.02,0,1,163.73000000000002,2.1376656690893543,2
350,11.6,14,0.24,0,1,162.4,2.155172413793103,2
454,31.54,2,0.47,0,1,63.08,7.197209892200381,0
470,25.5,11,0.0,0,1,280.5,1.675579322638146,2
631,22.44,5,0.28,0,1,112.2,5.623885918003565,0
558,21.93,7,0.05,0,1,153.51,3.6349423490326367,1
602,23.59,10,2.21,0,1,235.9,2.551928783382789,1
639,16.73,7,3.88,0,1,117.11,5.456408504824524,1
644,22.22,10,3.94,0,1,222.2,2.8982898289828984,1
450,29.41,5,6.44,0,1,147.05,3.0601836110166607,1
295,14.31,4,0.0,0,1,57.24,5.153738644304682,1
533,13.93,3,4.17,0,1,41.79,12.754247427614262,0
378,16.71,2,5.02,0,1,33.42,11.310592459605026,0
455,15.25,10,0.9,1,1,152.5,2.9836065573770494,1
417,23.29,7,0.0,0,1,163.03,2.557811445746182,1
471,22.88,3,1.52,0,1,68.64,6.861888111888112,0
736,21.7,8,1.16,0,1,173.6,4.23963133640553,1
287,22.42,9,0.0,0,1,201.78000000000003,1.422341163643572,2
407,21.54,11,4.59,0,1,236.94,1.7177344475394616,2
494,14.46,9,0.0,0,1,130.14,3.795912094667281,1
510,21.39,6,1.45,0,1,128.34,3.973819541841982,1
584,20.86,13,0.3,0,1,271.18,2.153551146839737,2
253,21.25,9,0.0,0,1,191.25,1.322875816993464,2
773,22.85,13,0.23,0,1,297.05,2.602255512539976,1
570,14.18,2,0.0,0,1,28.36,20.09873060648801,0
412,20.14,11,2.32,0,1,221.54,1.8597093075742528,2
465,19.97,14,0.0,0,1,279.58,1.6632090993633308,2
385,17.47,12,1.73,0,1,209.64,1.836481587483305,2
500,21.75,7,2.62,0,1,152.25,3.284072249589491,1
335,11.65,10,2.13,0,1,116.5,2.875536480686695,1
501,11.1,8,0.95,0,1,88.8,5.641891891891892,0
266,27.71,3,1.67,0,1,83.13,3.199807530374113,1
614,19.62,2,2.16,0,1,39.24,15.64729867482161,0
449,26.5,14,6.54,0,1,371.0,1.210242587601078,2
773,14.0,12,1.89,0,1,168.0,4.601190476190476,1
641,24.54,5,0.0,0,1,122.7,5.224123879380604,1
443,24.25,8,0.0,0,1,194.0,2.283505154639175,1
384,22.06,12,0.0,0,1,264.72,1.450589301903899,2
362,20.04,12,0.88,0,1,240.48,1.5053226879574186,2
269,19.42,10,0.9,0,1,194.2,1.3851699279093717,2
278,19.1,7,2.42,0,1,133.70000000000002,2.079281974569932,2
484,26.97,5,0.0,0,1,134.85,3.589173155357805,1
590,18.23,7,0.91,0,1,127.61,4.623462111119818,1
360,26.59,14,2.14,0,1,372.26,0.9670660291194326,2
385,18.94,9,3.57,0,1,170.46,2.2585943916461337,1
404,21.45,6,3.22,0,1,128.7,3.1390831390831395,1
620,21.84,3,0.0,0,1,65.52,9.462759462759465,0
602,15.43,14,0.0,0,1,216.02,2.786779001944265,1
368,16.11,6,2.04,0,1,96.66,3.807159114421685,1
437,22.91,14,0.0,0,1,320.74,1.3624742782315895,2
374,16.35,3,3.06,0,1,49.05,7.624872579001019,0
541,21.69,9,0.0,0,1,195.21,2.771374417294196,1
560,27.56,11,1.26,0,1,303.16,1.8472093943792056,2
329,26.0,11,0.0,0,1,286.0,1.1503496503496504,2
336,19.12,11,0.8,0,1,210.32,1.5975656143020158,2
439,14.77,13,6.44,0,1,192.01,2.2863392531638977,1
211,26.12,14,0.35,0,1,365.68,0.5770072194268212,2
289,22.65,3,2.34,0,1,67.94999999999999,4.253127299484916,1
565,24.33,7,1.96,0,1,170.31,3.3174798896130584,1
572,22.27,4,1.48,0,1,89.08,6.421194431971262,0
284,17.32,7,0.0,0,1,121.24,2.342461233916199,1
370,23.19,10,0.0,0,1,231.9,1.5955153083225528,2
324,30.97,3,0.0,0,1,92.91,3.487245721666129,1
484,13.46,13,1.38,0,1,174.98000000000002,2.7660304034746823,1
418,19.91,2,7.34,0,1,39.82,10.497237569060774,0
511,19.79,14,0.0,0,1,277.06,1.8443658413340072,2
351,25.29,10,0.0,0,1,252.9,1.3879003558718863,2
330,13.63,4,0.0,0,1,54.52,6.052824651504035,0
525,21.69,13,0.12,0,1,281.97,1.8619002021491649,2
474,21.88,4,0.0,0,1,87.52,5.415904936014625,1
435,22.41,12,0.0,1,1,268.92,1.6175814368585453,2
516,16.85,13,0.33,0,1,219.05,2.3556265692764207,1
379,12.51,2,1.35,0,1,25.02,15.147881694644283,0
665,19.44,13,0.0,0,1,252.72000000000003,2.631370686926242,1
601,26.75,7,1.37,0,1,187.25,3.2096128170894525,1
432,15.36,9,0.0,0,1,138.24,3.125,1
440,18.28,4,0.0,0,1,73.12,6.017505470459518,0
378,14.16,3,0.76,0,1,42.48,8.898305084745761,0
234,20.51,7,0.0,0,1,143.57000000000002,1.6298669638503864,2
472,19.78,5,1.25,0,1,98.9,4.772497472194135,1
361,13.46,14,2.69,0,1,188.44,1.915729144555296,2
208,17.42,3,1.79,0,1,52.260000000000005,3.980099502487562,1
386,24.21,4,2.01,0,1,96.84,3.985956216439488,1
368,15.75,10,0.0,0,1,157.5,2.3365079365079366,1
705,23.54,6,1.21,0,1,141.24,4.991503823279524,1
540,22.01,10,0.44,0,1,220.1,2.4534302589731936,1
628,24.9,12,0.0,0,1,298.79999999999995,2.1017402945113792,2
219,21.51,11,2.87,0,1,236.61,0.9255737289210092,2
639,17.92,8,2.14,0,1,143.36,4.457310267857142,1
402,14.97,3,0.0,0,1,44.91,8.951235804943218,0
349,19.77,14,4.55,0,1,276.78,1.2609292578943567,2
557,18.17,7,1.76,0,1,127.19,4.37927510024373,1
709,28.75,8,0.89,0,1,230.0,3.082608695652174,1
304,7.8,4,0.0,0,1,31.2,9.743589743589745,0
686,20.63,3,0.0,0,1,61.89,11.084181612538377,0
694,19.71,12,2.75,0,1,236.52,2.934212751564349,1
548,19.33,4,1.74,0,1,77.32,7.087428867046043,0
430,30.04,3,1.76,0,1,90.12,4.771415889924545,1
333,22.72,7,0.97,0,1,159.04,2.0938128772635816,2
414,11.08,3,0.0,0,1,33.24,12.454873646209386,0
391,20.67,8,2.52,0,1,165.36,2.364537977745525,1
616,26.4,10,0.0,0,1,264.0,2.333333333333333,1
605,17.08,5,1.26,0,1,85.39999999999999,7.084309133489462,0
699,26.65,7,0.96,0,1,186.55,3.7469847225944792,1
506,24.55,2,0.07,0,1,49.1,10.30549898167006,0
586,20.76,7,4.37,0,1,145.32000000000002,4.032480044040737,1
464,22.94,7,1.92,0,1,160.58,2.889525470170631,1
435,11.02,7,1.29,0,1,77.14,5.639097744360902,0
374,13.77,6,2.17,0,1,82.62,4.526748971193415,1
503,20.63,5,2.32,0,1,103.15,4.87639360155114,1
561,16.66,4,0.0,1,1,66.64,8.418367346938776,0
220,13.43,9,0.0,0,1,120.87,1.820137337635476,2
239,19.19,6,0.0,0,1,115.14,2.0757338891783914,2
201,16.38,10,0.34,0,1,163.79999999999998,1.2271062271062272,2
281,23.05,6,0.0,0,1,138.3,2.031814895155459,2
527,21.58,5,0.16,0,1,107.9,4.884151992585728,1
417,22.83,2,0.0,0,1,45.66,9.132720105124836,0
360,19.92,7,0.74,0,1,139.44,2.581755593803787,1
628,23.49,14,0.0,0,1,328.86,1.909627196983519,2
383,15.6,5,1.17,0,1,78.0,4.910256410256411,1
323,17.24,11,4.17,0,1,189.64,1.7032271672642905,2
739,25.67,5,0.0,0,1,128.35000000000002,5.75769380599922,0
471,22.57,7,2.21,0,1,157.99,2.9812013418570795,1
412,14.57,2,0.21,0,1,29.14,14.138641043239533,0
729,16.02,6,0.98,0,1,96.12,7.584269662921348,0
526,22.69,14,3.78,0,1,317.66,1.6558584650254988,2
600,24.8,4,3.01,1,1,99.2,6.048387096774193,0
668,22.18,8,1.88,0,1,177.44,3.764652840396754,1
398,23.45,5,1.29,0,1,117.25,3.394456289978678,1
515,16.51,8,3.99,0,1,132.08,3.8991520290732886,1
634,23.53,3,2.16,0,1,70.59,8.9814421306134,0
452,24.28,6,0.7,0,1,145.68,3.102690829214717,1
588,17.21,13,0.0,0,1,223.73,2.628167880927904,1
358,22.94,12,0.0,0,1,275.28000000000003,1.3004940424295262,2
365,25.29,6,2.2,0,1,151.74,2.405430341373402,1
393,17.79,6,4.27,0,1,106.74,3.681843732433952,1
498,20.86,5,3.93,0,1,104.3,4.774688398849473,1
526,18.36,2,2.09,0,1,36.72,14.324618736383442,0
379,19.37,2,0.0,0,1,38.74,9.783169850283944,0
470,25.91,8,5.06,0,1,207.28,2.267464299498263,1
490,30.94,12,1.37,0,1,371.28,1.3197586726998491,2
486,22.2,2,3.19,0,1,44.4,10.945945945945946,0
731,25.29,2,0.0,1,1,50.58,14.452352708580468,0
283,17.37,8,0.0,0,1,138.96,2.0365572826712723,2
343,9.11,5,0.78,0,1,45.55,7.530186608122943,0
642,31.9,7,2.32,0,1,223.3,2.8750559785042547,1
436,21.28,8,0.76,0,1,170.24,2.5610902255639094,1
512,18.97,9,0.09,0,1,170.73,2.9988871317284604,1
327,17.49,10,2.56,0,1,174.89999999999998,1.869639794168096,2
740,23.69,12,0.05,0,1,284.28000000000003,2.603067398339665,1
405,24.92,12,0.08,0,1,299.04,1.3543338683788122,2
604,30.56,11,0.21,0,1,336.16,1.796763445978106,2
319,16.75,8,0.82,0,1,134.0,2.380597014925373,1
597,22.82,10,0.91,0,1,228.2,2.6161262050832605,1
410,23.17,14,2.5,0,1,324.38,1.263949688636784,2
498,17.4,8,0.0,0,1,139.2,3.577586206896552,1
356,22.7,5,2.75,0,1,113.5,3.1365638766519823,1
518,19.81,7,0.53,0,1,138.67,3.735487127713277,1
633,25.98,7,5.26,0,1,181.86,3.4806994391290003,1
555,20.88,5,0.0,0,1,104.4,5.316091954022989,1
259,21.49,5,1.26,0,1,107.45,2.41042345276873,1
281,29.72,3,1.51,0,1,89.16,3.151637505607896,1
543,13.26,12,3.04,0,1,159.12,3.412518853695324,1
577,19.43,14,2.95,0,1,272.02,2.121167561208735,2
358,17.6,14,0.0,0,1,246.40000000000003,1.4529220779220775,2
555,13.57,7,0.63,0,1,94.99,5.842720286345931,0
592,22.6,12,0.0,0,1,271.20000000000005,2.182890855457227,2
586,11.59,11,0.0,0,1,127.49,4.596438936387168,1
466,16.99,8,2.65,0,1,135.92,3.428487345497352,1
535,19.52,5,0.0,0,1,97.6,5.481557377049181,1
504,24.16,4,0.98,0,1,96.64,5.21523178807947,1
310,20.8,7,2.56,0,1,145.6,2.129120879120879,2
560,17.62,8,2.82,0,1,140.96,3.9727582292849033,1
296,17.45,7,0.92,0,1,122.15,2.423250102333197,1
450,19.81,5,1.6,0,1,99.05,4.543160020191823,1
254,20.59,11,2.6,0,1,226.49,1.1214623162170514,2
455,23.97,3,0.0,0,1,71.91,6.3273536364900576,0
375,21.64,3,1.4,0,1,64.92,5.77634011090573,0
726,26.56,2,1.1,0,1,53.12,13.667168674698797,0
369,16.72,3,3.08,0,1,50.16,7.356459330143541,0
410,8.03,4,1.29,0,1,32.12,12.764632627646328,0
438,17.1,8,0.67,0,1,136.8,3.201754385964912,1
600,15.43,3,0.0,0,1,46.29,12.961762799740765,0
206,13.84,14,0.0,0,1,193.76,1.0631709331131296,2
312,23.01,2,3.86,0,1,46.02,6.779661016949152,0
453,16.69,14,0.83,0,1,233.66000000000005,1.938714371308739,2
500,19.16,11,1.41,0,1,210.76,2.3723666729929778,1
441,21.09,11,1.21,0,1,231.99,1.900944006207164,2
683,20.99,10,0.0,0,1,209.9,3.253930443068128,1
520,17.32,7,0.81,0,1,121.24,4.289013526888815,1
236,20.33,4,2.64,0,1,81.32,2.9021151008362027,1
542,30.99,14,3.39,0,1,433.86,1.2492509104319367,2
664,21.99,11,1.15,0,1,241.89,2.745049402621026,1
528,17.78,7,2.94,0,1,124.46,4.242326852000643,1
451,18.74,10,2.07,0,1,187.4,2.4066168623265747,1
298,26.12,10,1.61,0,1,261.2,1.1408882082695253,2
427,28.03,14,0.0,0,1,392.42,1.088119871566179,2
372,18.97,10,3.47,0,1,189.7,1.9609910384818132,2
626,21.3,12,0.15,0,1,255.6,2.449139280125195,1
540,19.24,4,3.54,0,1,76.96,7.016632016632017,0
521,11.82,14,2.85,0,1,165.48000000000002,3.14841672709693,1
573,30.52,13,2.86,0,1,396.76,1.4441980038310314,2
506,15.5,5,1.6,0,1,77.5,6.529032258064516,0
388,18.23,7,0.0,0,1,127.61,3.040514066295745,1
351,23.17,11,1.36,0,1,254.87,1.377172676266332,2
582,21.61,2,2.93,0,1,43.22,13.465987968533089,0
474,21.61,2,0.49,0,1,43.22,10.96714484035169,0
390,14.78,3,0.0,0,1,44.34,8.795669824086604,0
316,16.01,13,0.0,0,1,208.13,1.5182818430788447,2
563,18.88,8,0.0,0,1,151.04,3.727489406779661,1
566,18.92,4,0.0,0,1,75.68,7.478858350951373,0
566,15.74,7,0.0,0,1,110.18,5.137048466146306,1
681,16.33,12,0.0,0,1,195.96,3.475199020208206,1
294,29.92,7,3.76,0,1,209.44,1.4037433155080214,2
378,24.27,5,0.69,0,1,121.35,3.1149567367119904,1
375,16.94,10,4.78,0,1,169.4,2.2136953955135774,1
669,20.55,10,0.43,0,1,205.5,3.2554744525547443,1
561,16.88,12,0.02,0,1,202.56,2.769549763033176,1
228,23.97,8,0.0,0,1,191.76,1.1889862327909888,2
438,10.36,2,0.0,0,1,20.72,21.13899613899614,0
541,27.74,10,0.0,0,1,277.4,1.950252343186734,2
270,14.28,14,2.97,0,1,199.92,1.3505402160864346,2
441,17.25,3,0.86,0,1,51.75,8.521739130434783,0
446,20.33,14,0.0,0,1,284.62,1.5670016161900078,2
474,9.73,4,4.17,0,1,38.92,12.178828365878726,0
575,19.45,3,0.0,0,1,58.35,9.854327335047133,0
537,24.05,3,0.0,0,1,72.15,7.442827442827443,0
203,16.67,10,0.47,0,1,166.70000000000002,1.217756448710258,2
429,25.13,7,0.0,0,1,175.91,2.438747086578364,1
518,23.46,7,0.37,0,1,164.22,3.154305200341006,1
369,26.95,6,1.0,0,1,161.7,2.282003710575139,1
627,20.47,9,0.21,0,1,184.23,3.403354502524019,1
471,21.6,5,1.76,0,1,108.0,4.361111111111111,1
788,11.42,5,0.0,0,1,57.1,13.800350262697023,0
594,11.18,11,3.56,0,1,122.98,4.83005366726297,1
533,24.96,3,1.55,0,1,74.88,7.118055555555556,0
470,19.1,5,0.86,0,1,95.5,4.921465968586388,1
489,11.68,8,0.47,0,1,93.44,5.233304794520548,1
239,23.98,3,0.0,0,1,71.94,3.322212955240478,1
535,18.9,5,0.0,0,1,94.5,5.661375661375661,0
416,25.54,7,1.4,0,1,178.78,2.3268822015885444,1
573,15.92,9,4.27,0,1,143.28,3.999162479061976,1
737,21.23,9,0.0,0,1,191.07,3.857225100748417,1
340,23.18,11,0.0,0,1,254.98,1.333437916699349,2
396,30.71,10,2.78,0,1,307.1,1.2894822533376749,2
633,27.55,4,0.0,0,1,110.2,5.7441016333938295,0
284,25.67,9,0.75,0,1,231.03000000000003,1.2292775829978788,2
349,17.84,2,1.3,0,1,35.68,9.781390134529149,0
491,14.54,14,2.49,0,1,203.56,2.412065238750245,1
274,21.2,6,2.26,0,1,127.2,2.1540880503144657,2
371,26.31,3,0.0,0,1,78.92999999999999,4.70036741416445,1
368,25.85,7,3.11,0,1,180.95,2.0337109698811826,2
708,22.85,3,0.0,0,1,68.55000000000001,10.328227571115972,0
725,26.12,11,4.58,0,1,287.32,2.5233189475149658,1
410,27.21,3,0.0,0,1,81.63,5.022663236555188,1
808,12.55,8,0.0,0,1,100.4,8.047808764940239,0
316,14.51,3,2.31,0,1,43.53,7.259361359981622,0
319,23.61,4,0.35,0,1,94.44,3.3778060144006776,1
742,12.57,4,0.0,0,1,50.28,14.757358790771676,0
551,16.98,10,2.23,0,1,169.8,3.2449941107184923,1
501,15.67,8,1.34,0,1,125.36,3.996490108487556,1
640,24.5,2,0.35,0,1,49.0,13.06122448979592,0
407,20.64,3,0.0,0,1,61.92,6.572997416020671,0
617,18.68,2,2.02,0,1,37.36,16.514989293361886,0
554,17.95,2,0.0,0,1,35.9,15.431754874651812,0
364,16.57,3,1.61,0,1,49.71,7.32247032790183,0
405,22.79,14,1.56,0,1,319.06,1.269353726571805,2
517,22.55,5,0.0,0,1,112.75,4.585365853658536,1
622,26.24,8,3.56,0,1,209.92,2.963033536585366,1
602,29.32,6,0.0,0,1,175.92000000000002,3.422010004547521,1
679,16.23,2,0.0,0,1,32.46,20.918052988293283,0
569,15.84,8,1.02,0,1,126.72,4.490214646464646,1
447,19.02,2,0.0,0,1,38.04,11.750788643533124,0
398,14.3,10,1.59,0,1,143.0,2.783216783216784,1
605,15.86,6,0.0,0,1,95.16,6.35771332492644,0
477,15.28,12,3.24,0,1,183.36,2.6014397905759163,1
370,18.06,6,0.0,0,1,108.36,3.414544112218531,1
504,25.51,10,0.0,0,1,255.1,1.9756958055664444,2
491,21.11,11,4.39,0,1,232.21,2.11446535463589,2
627,18.28,8,0.0,0,1,146.24,4.287472647702407,1
602,19.6,4,2.74,0,1,78.4,7.678571428571428,0
591,20.09,3,0.0,0,1,60.27,9.805873568939772,0
387,14.19,2,0.03,0,1,28.38,13.636363636363637,0
428,17.42,2,2.48,0,1,34.84,12.284730195177955,0
507,18.19,7,0.0,0,1,127.33,3.9817796277389457,1
462,24.05,11,0.0,0,1,264.55,1.7463617463617462,2
410,26.38,2,0.0,0,1,52.76,7.7710386656558,0
205,25.6,4,3.38,0,1,102.4,2.001953125,2
644,6.49,7,2.6,0,1,45.43,14.175654853620957,0
484,18.76,11,2.58,0,1,206.36,2.345415778251599,1
724,22.61,7,3.41,0,1,158.26999999999998,4.574461363492766,1
765,24.27,14,0.0,0,1,339.78,2.2514568250044147,1
311,19.56,8,0.97,0,1,156.48,1.987474437627812,2
333,22.2,12,0.0,1,1,266.4,1.25,2
472,20.59,5,0.0,0,1,102.95,4.584749878581836,1
458,25.89,12,0.0,0,1,310.68,1.4741856572679284,2
384,32.89,14,0.0,0,1,460.46,0.8339486600356165,2
431,33.22,9,0.0,0,1,298.98,1.4415679978593885,2
444,16.87,4,0.0,0,1,67.48,6.579727326615293,0
562,19.82,8,0.37,0,1,158.56,3.5443995963673056,1
380,15.27,5,0.0,0,1,76.35,4.9770792403405375,1
485,17.05,9,0.47,0,1,153.45000000000002,3.160638644509612,1
331,26.13,9,0.28,0,1,235.17,1.4074924522685717,2
357,13.01,14,2.43,0,1,182.14,1.960030745580323,2
481,21.86,5,1.59,0,1,109.3,4.4007319304666055,1
571,13.41,5,2.13,0,1,67.05,8.516032811334824,0
409,16.81,2,0.0,0,1,33.62,12.16537775133849,0
449,15.72,14,0.0,0,1,220.08,2.040167211922937,2
378,18.0,5,2.09,0,1,90.0,4.2,1
257,22.62,11,0.79,0,1,248.82,1.0328751708062052,2
493,24.33,13,1.74,0,1,316.29,1.5586961332953937,2
676,18.45,11,0.89,0,1,202.95,3.3308696723330877,1
505,15.98,8,0.01,0,1,127.84,3.950250312891114,1
355,25.88,4,0.0,0,1,103.52,3.429289026275116,1
316,21.97,4,1.33,0,1,87.88,3.595812471552117,1
680,18.99,14,0.0,0,1,265.86,2.557737154893553,1
323,16.97,12,1.55,0,1,203.64,1.5861323904930271,2
517,10.31,10,0.64,0,1,103.1,5.01454898157129,1
673,25.04,4,2.85,0,1,100.16,6.719249201277956,0
358,20.32,3,3.62,0,1,60.96,5.87270341207349,0
631,25.46,3,1.38,0,1,76.38,8.261324954176487,0
569,34.33,13,0.0,0,1,446.29,1.2749557462636405,2
360,19.8,9,0.0,0,1,178.20000000000002,2.02020202020202,2
446,16.62,7,0.0,0,1,116.34,3.8335911982121367,1
363,26.78,14,3.16,0,1,374.92,0.9682065507308224,2
400,20.6,3,0.53,0,1,61.8,6.472491909385113,0
413,24.02,2,0.0,0,1,48.04,8.597002497918401,0
670,20.17,3,1.31,0,1,60.510000000000005,11.072549991736905,0
458,22.86,8,0.0,0,1,182.88,2.5043744531933507,1
394,25.51,9,0.31,0,1,229.59,1.7161026177098306,2
683,16.4,10,1.94,0,1,164.0,4.164634146341464,1
321,17.87,6,0.0,0,1,107.22,2.9938444320089537,1
285,27.37,5,1.18,0,1,136.85,2.0825721592985023,2
730,27.3,5,1.6,0,1,136.5,5.347985347985348,1
414,22.85,9,3.87,0,1,205.65,2.0131291028446388,2
292,20.14,14,0.0,0,1,281.96000000000004,1.0356078876436372,2
295,21.44,10,2.72,0,1,214.4,1.3759328358208955,2
455,22.29,10,1.44,0,1,222.9,2.0412741139524453,2
327,22.44,11,3.42,0,1,246.84,1.3247447739426348,2
427,20.18,14,3.27,0,1,282.52,1.5113974231912786,2
246,10.86,8,1.67,0,1,86.88,2.8314917127071824,1
826,20.52,2,0.0,0,1,41.04,20.126705653021443,0
445,20.5,13,6.2,0,1,266.5,1.6697936210131332,2
338,25.72,4,1.48,0,1,102.88,3.285381026438569,1
239,19.61,9,0.33,0,1,176.49,1.3541843730522976,2
388,23.66,14,3.35,0,1,331.24,1.1713561164110615,2
459,14.69,6,0.0,0,1,88.14,5.207624234172907,1
419,28.37,13,1.7,0,1,368.81,1.1360863317155174,2
321,23.0,6,0.0,0,1,138.0,2.3260869565217392,1
509,21.8,5,0.0,0,1,109.0,4.669724770642202,1
556,24.02,7,1.93,0,1,168.14,3.3067681693826576,1
416,9.75,13,0.0,0,1,126.75,3.282051282051282,1
643,11.54,7,0.0,0,1,80.78,7.959891062144095,0
640,29.97,14,0.0,0,1,419.58,1.525334858668192,2
488,13.89,8,0.0,0,1,111.12,4.391648668106551,1
330,19.33,8,0.0,0,1,154.64,2.133988618727367,2
584,17.13,2,2.69,0,1,34.26,17.046117921774666,0
408,13.45,9,2.37,0,1,121.05,3.3705080545229245,1
439,20.28,13,1.74,0,1,263.64,1.665149446214535,2
327,23.41,14,0.45,0,1,327.74,0.9977421126502716,2
433,16.76,4,2.46,0,1,67.04,6.458830548926014,0
339,23.06,7,0.0,0,1,161.42,2.100111510345682,2
444,27.02,7,1.91,0,1,189.14,2.347467484403088,1
428,22.02,6,3.39,0,1,132.12,3.2394792612776264,1
588,17.0,10,2.66,0,1,170.0,3.458823529411765,1
482,14.89,3,1.95,0,1,44.67,10.790239534363106,0
579,19.27,4,3.48,0,1,77.08,7.511676180591594,0
628,24.84,12,0.32,0,1,298.08,2.1068169618894257,2
351,27.89,13,0.0,0,1,362.57,0.9680889207601292,2
398,28.93,4,0.0,0,1,115.72,3.4393363290701693,1
