Fecha,ID_Insumo,Stock_Actual,Consumo_Diario,Lead_Time,Ocupacion_Albergue,Pacientes_Alto_Riesgo,Ocupacion_Total
2024-05-09,alimentos,628,18.56,8,0.0,0,1
2024-05-10,alimentos,595,24.78,8,0.0,0,1
2024-05-11,alimentos,564,10.94,8,2.94,0,1
2024-05-12,alimentos,543,18.42,8,0.78,0,1
2024-05-13,alimentos,520,10.15,8,0.08,0,1
2024-05-14,alimentos,497,12.62,8,0.0,0,1
2024-05-15,alimentos,475,26.92,8,0.33,0,1
2024-05-16,alimentos,441,24.58,8,0.99,0,1
2024-05-17,alimentos,415,16.5,8,0.0,0,1
2024-05-18,alimentos,387,12.59,8,0.0,0,1
2024-05-19,alimentos,373,5.28,8,1.05,0,1
2024-05-20,alimentos,342,17.38,8,0.36,0,1
2024-05-21,alimentos,319,32.2,8,0.0,0,1
2024-05-22,alimentos,642,22.27,8,0.7,0,1
2024-05-23,alimentos,615,17.3,8,0.58,0,1
2024-05-24,alimentos,591,22.43,8,0.0,0,1
2024-05-25,alimentos,556,12.3,8,0.0,0,1
2024-05-26,alimentos,530,18.61,8,1.06,0,1
2024-05-27,alimentos,509,20.6,8,0.88,0,1
2024-05-28,alimentos,483,19.67,8,1.59,0,1
2024-05-29,alimentos,462,24.05,8,4.82,0,1
2024-05-30,alimentos,434,21.82,8,1.81,0,1
2024-05-31,alimentos,399,23.44,8,0.0,0,1
2024-06-01,alimentos,376,16.66,8,3.18,0,1
2024-06-02,alimentos,348,24.59,8,0.16,0,1
2024-06-03,alimentos,328,28.24,8,0.17,0,1
2024-06-04,alimentos,308,15.25,8,0.0,0,1
2024-06-05,alimentos,591,15.66,8,1.81,0,1
2024-06-06,alimentos,561,26.78,8,0.06,0,1
2024-06-07,alimentos,540,19.14,8,2.44,0,1
2024-06-08,alimentos,515,27.12,8,1.85,0,1
2024-06-09,alimentos,490,17.89,8,0.0,0,1
2024-06-10,alimentos,461,27.38,8,0.0,0,1
2024-06-11,alimentos,440,20.76,8,1.18,0,1
2024-06-12,alimentos,420,21.39,8,3.17,0,1
2024-06-13,alimentos,395,27.92,8,2.81,0,1
2024-06-14,alimentos,368,18.29,8,3.74,0,1
2024-06-15,alimentos,348,15.39,8,1.03,0,1
2024-06-16,alimentos,328,17.86,8,2.52,0,1
2024-06-17,alimentos,307,22.36,8,2.98,0,1
2024-06-18,alimentos,716,12.27,8,4.73,0,1
2024-06-19,alimentos,692,23.29,8,1.54,0,1
2024-06-20,alimentos,669,17.41,8,0.0,0,1
2024-06-21,alimentos,653,25.84,8,3.05,0,1
2024-06-22,alimentos,635,8.13,8,0.0,0,1
2024-06-23,alimentos,617,16.17,8,2.91,0,1
2024-06-24,alimentos,594,11.67,8,3.43,0,1
2024-06-25,alimentos,569,15.97,8,2.78,0,1
2024-06-26,alimentos,556,21.34,8,0.0,0,1
2024-06-27,alimentos,537,19.2,8,1.2,0,1
2024-06-28,alimentos,513,18.83,8,2.94,0,1
2024-06-29,alimentos,488,19.3,8,1.81,0,1
2024-06-30,alimentos,474,21.12,8,0.84,0,1
2024-07-01,alimentos,455,15.06,8,1.19,0,1
2024-07-02,alimentos,444,23.63,8,6.92,0,1
2024-07-03,alimentos,429,23.41,8,0.0,0,1
2024-07-04,alimentos,401,22.03,8,0.0,0,1
2024-07-05,alimentos,370,22.88,8,0.0,0,1
2024-07-06,alimentos,354,21.58,8,5.02,0,1
2024-07-07,alimentos,325,30.28,8,2.2,0,1
2024-07-08,alimentos,304,19.66,8,0.0,0,1
2024-07-09,alimentos,553,18.56,8,5.22,0,1
2024-07-10,alimentos,536,16.33,8,0.0,0,1
2024-07-11,alimentos,521,14.94,8,0.0,0,1
2024-07-12,alimentos,503,13.88,8,0.0,0,1
2024-07-13,alimentos,487,15.66,8,0.9,0,1
2024-07-14,alimentos,476,19.75,8,1.69,0,1
2024-07-15,alimentos,461,21.77,8,1.04,0,1
2024-07-16,alimentos,447,20.36,8,3.14,0,1
2024-07-17,alimentos,431,16.27,8,0.0,0,1
2024-07-18,alimentos,409,24.6,8,0.17,0,1
2024-07-19,alimentos,383,23.8,8,1.35,0,1
2024-07-20,alimentos,359,19.3,8,4.42,0,1
2024-07-21,alimentos,333,16.84,8,1.67,0,1
2024-07-22,alimentos,314,22.84,8,0.17,0,1
2024-07-23,alimentos,650,21.04,8,2.35,0,1
2024-07-24,alimentos,633,12.86,8,0.31,0,1
2024-07-25,alimentos,615,19.76,8,1.25,0,1
2024-07-26,alimentos,596,21.41,8,0.39,0,1
2024-07-27,alimentos,577,15.6,8,0.0,0,1
2024-07-28,alimentos,560,21.05,8,0.0,0,1
2024-07-29,alimentos,541,12.83,8,3.79,0,1
2024-07-30,alimentos,525,26.78,8,1.34,0,1
2024-07-31,alimentos,513,26.34,8,1.03,0,1
2024-08-01,alimentos,500,18.84,8,0.79,0,1
2024-08-02,alimentos,483,21.92,8,0.15,0,1
2024-08-03,alimentos,469,8.05,8,0.81,0,1
2024-08-04,alimentos,448,14.32,8,0.0,0,1
2024-08-05,alimentos,427,18.63,8,1.23,0,1
2024-08-06,alimentos,423,14.74,8,0.0,0,1
2024-08-07,alimentos,407,23.67,8,2.1,0,1
2024-08-08,alimentos,399,30.09,8,0.57,0,1
2024-08-09,alimentos,387,14.22,8,0.0,0,1
2024-08-10,alimentos,381,15.91,8,0.13,0,1
2024-08-11,alimentos,372,21.28,8,0.0,0,1
2024-08-12,alimentos,365,28.16,8,2.72,0,1
2024-08-13,alimentos,352,13.99,8,0.37,0,1
2024-08-14,alimentos,345,21.35,8,0.0,0,1
2024-08-15,alimentos,333,29.21,8,0.0,0,1
2024-08-16,alimentos,313,11.84,8,0.0,0,1
2024-08-17,alimentos,561,13.69,8,3.05,0,1
2024-08-18,alimentos,536,17.98,8,1.62,0,1
2024-08-19,alimentos,525,17.5,8,0.0,0,1
2024-08-20,alimentos,517,24.16,8,0.34,0,1
2024-08-21,alimentos,515,21.31,8,0.86,0,1
2024-08-22,alimentos,506,11.23,8,3.84,0,1
2024-08-23,alimentos,490,22.68,8,0.71,0,1
2024-08-24,alimentos,470,17.21,8,0.0,0,1
2024-08-25,alimentos,445,26.47,8,1.39,0,1
2024-08-26,alimentos,425,16.96,8,1.96,0,1
2024-08-27,alimentos,416,16.92,8,2.22,0,1
2024-08-28,alimentos,408,22.81,8,2.18,0,1
2024-08-29,alimentos,395,23.91,8,4.97,0,1
2024-08-30,alimentos,394,22.34,8,0.0,0,1
2024-08-31,alimentos,380,11.67,8,0.43,0,1
2024-09-01,alimentos,370,22.79,8,0.66,0,1
2024-09-02,alimentos,360,14.93,8,0.0,0,1
2024-09-03,alimentos,343,21.28,8,0.0,0,1
2024-09-04,alimentos,327,12.98,8,0.17,0,1
2024-09-05,alimentos,322,22.33,8,0.0,0,1
2024-09-06,alimentos,715,16.07,8,0.0,0,1
2024-09-07,alimentos,699,13.69,8,0.0,0,1
2024-09-08,alimentos,682,23.67,8,0.0,0,1
2024-09-09,alimentos,676,21.31,8,0.0,0,1
2024-09-10,alimentos,660,17.03,8,0.19,0,1
2024-09-11,alimentos,646,27.36,8,1.25,0,1
2024-09-12,alimentos,634,17.9,8,0.14,0,1
2024-09-13,alimentos,628,20.26,8,0.0,0,1
2024-09-14,alimentos,608,21.44,8,1.37,0,1
2024-09-15,alimentos,608,17.0,8,1.17,0,1
2024-09-16,alimentos,601,22.46,8,0.0,0,1
2024-09-17,alimentos,592,17.43,8,4.58,0,1
2024-09-18,alimentos,584,18.04,8,0.0,0,1
2024-09-19,alimentos,566,26.91,8,1.98,0,1
2024-09-20,alimentos,555,14.9,8,2.47,0,1
2024-09-21,alimentos,554,8.04,8,2.73,0,1
2024-09-22,alimentos,541,28.15,8,1.31,0,1
2024-09-23,alimentos,522,32.85,8,0.0,0,1
2024-09-24,alimentos,522,18.07,8,4.56,0,1
2024-09-25,alimentos,511,10.42,8,0.0,0,1
2024-09-26,alimentos,500,18.55,8,0.0,0,1
2024-09-27,alimentos,494,18.67,8,0.0,0,1
2024-09-28,alimentos,488,19.15,8,0.0,0,1
2024-09-29,alimentos,482,14.53,8,0.0,0,1
2024-09-30,alimentos,472,23.0,8,0.0,0,1
2024-10-01,alimentos,458,22.72,8,0.0,0,1
2024-10-02,alimentos,447,12.63,8,0.86,0,1
2024-10-03,alimentos,432,23.6,8,0.0,0,1
2024-10-04,alimentos,432,30.36,8,0.13,0,1
2024-10-05,alimentos,418,20.96,8,1.19,0,1
2024-10-06,alimentos,413,18.41,8,0.37,0,1
2024-10-07,alimentos,402,19.39,8,0.0,0,1
2024-10-08,alimentos,390,23.18,8,1.54,0,1
2024-10-09,alimentos,377,11.45,8,0.08,0,1
2024-10-10,alimentos,377,20.92,8,0.0,0,1
2024-10-11,alimentos,375,18.15,8,0.33,0,1
2024-10-12,alimentos,364,29.34,8,3.16,0,1
2024-10-13,alimentos,351,19.23,8,0.0,0,1
2024-10-14,alimentos,335,28.44,8,1.92,0,1
2024-10-15,alimentos,329,14.58,8,0.0,0,1
2024-10-16,alimentos,318,23.04,8,0.66,0,1
2024-10-17,alimentos,736,21.7,8,1.16,0,1
2024-10-18,alimentos,726,15.75,8,0.0,0,1
2024-10-19,alimentos,721,20.99,8,0.0,0,1
2024-10-20,alimentos,712,26.16,8,0.0,0,1
2024-10-21,alimentos,703,18.48,8,0.0,0,1
2024-10-22,alimentos,693,11.64,8,0.58,0,1
2024-10-23,alimentos,691,20.01,8,3.82,0,1
2024-10-24,alimentos,682,15.59,8,1.44,0,1
2024-10-25,alimentos,678,18.39,8,0.68,0,1
2024-10-26,alimentos,674,19.69,8,3.45,0,1
2024-10-27,alimentos,660,11.57,8,0.0,0,1
2024-10-28,alimentos,646,12.02,8,3.31,0,1
2024-10-29,alimentos,634,22.51,8,0.0,0,1
2024-10-30,alimentos,624,17.49,8,1.19,0,1
2024-10-31,alimentos,602,7.28,8,1.99,0,1
2024-11-01,alimentos,589,24.02,8,1.61,0,1
2024-11-02,alimentos,574,21.46,8,0.0,0,1
2024-11-03,alimentos,568,16.53,8,2.31,0,1
2024-11-04,alimentos,551,13.52,8,0.0,0,1
2024-11-05,alimentos,538,24.28,8,0.0,0,1
2024-11-06,alimentos,521,21.85,8,0.55,0,1
2024-11-07,alimentos,514,32.01,8,1.66,0,1
2024-11-08,alimentos,497,22.2,8,0.0,0,1
2024-11-09,alimentos,488,22.04,8,0.0,0,1
2024-11-10,alimentos,472,19.27,8,0.0,0,1
2024-11-11,alimentos,467,24.18,8,0.09,0,1
2024-11-12,alimentos,467,23.23,8,2.77,0,1
2024-11-13,alimentos,451,26.36,8,7.08,0,1
2024-11-14,alimentos,443,17.49,8,1.15,0,1
2024-11-15,alimentos,424,17.92,8,3.94,0,1
2024-11-16,alimentos,409,17.7,8,0.73,0,1
2024-11-17,alimentos,389,24.05,8,0.87,0,1
2024-11-18,alimentos,369,27.59,8,0.41,0,1
2024-11-19,alimentos,362,17.81,8,0.57,0,1
2024-11-20,alimentos,342,17.98,8,0.58,0,1
2024-11-21,alimentos,329,21.67,8,0.01,0,1
2024-11-22,alimentos,298,18.87,8,4.21,0,1
2024-11-23,alimentos,639,24.86,8,1.76,0,1
2024-11-24,alimentos,634,8.84,8,0.0,0,1
2024-11-25,alimentos,608,15.97,8,1.94,0,1
2024-11-26,alimentos,598,16.19,8,2.66,0,1
2024-11-27,alimentos,585,8.5,8,0.0,0,1
2024-11-28,alimentos,573,15.28,8,2.74,0,1
2024-11-29,alimentos,556,15.52,8,2.47,0,1
2024-11-30,alimentos,545,19.09,8,1.41,0,1
2024-12-01,alimentos,523,25.66,8,3.83,0,1
2024-12-02,alimentos,515,18.87,8,2.68,0,1
2024-12-03,alimentos,496,14.95,8,0.0,0,1
2024-12-04,alimentos,481,19.82,8,0.96,0,1
2024-12-05,alimentos,461,25.35,8,3.51,0,1
2024-12-06,alimentos,454,15.22,8,0.0,0,1
2024-12-07,alimentos,428,15.55,8,0.0,0,1
2024-12-08,alimentos,409,22.89,8,1.27,0,1
2024-12-09,alimentos,396,18.99,8,0.27,0,1
2024-12-10,alimentos,376,23.34,8,5.66,0,1
2024-12-11,alimentos,357,20.03,8,3.44,0,1
2024-12-12,alimentos,336,23.61,8,5.09,0,1
2024-12-13,alimentos,326,14.92,8,3.17,0,1
2024-12-14,alimentos,301,20.04,8,1.14,0,1
2024-12-15,alimentos,621,19.05,8,0.0,0,1
2024-12-16,alimentos,601,14.02,8,1.41,0,1
2024-12-17,alimentos,583,12.28,8,0.0,0,1
2024-12-18,alimentos,577,23.53,8,0.0,0,1
2024-12-19,alimentos,561,18.35,8,3.05,0,1
2024-12-20,alimentos,542,14.99,8,0.0,0,1
2024-12-21,alimentos,525,19.62,8,0.0,0,1
2024-12-22,alimentos,513,25.74,8,0.0,0,1
2024-12-23,alimentos,493,8.7,8,0.96,0,1
2024-12-24,alimentos,475,12.62,8,0.55,0,1
2024-12-25,alimentos,469,15.49,8,2.17,0,1
2024-12-26,alimentos,450,27.41,8,1.83,0,1
2024-12-27,alimentos,422,21.51,8,0.0,0,1
2024-12-28,alimentos,398,23.94,8,3.74,0,1
2024-12-29,alimentos,377,14.4,8,0.0,0,1
2024-12-30,alimentos,363,14.5,8,0.0,0,1
2024-01-01,alimentos,505,22.34,6,4.18,0,1
2024-01-02,alimentos,494,20.39,6,0.49,0,1
2024-01-03,alimentos,471,22.84,6,2.91,0,1
2024-01-04,alimentos,454,19.56,6,2.07,1,1
2024-01-05,alimentos,435,21.49,6,1.54,0,1
2024-01-06,alimentos,415,20.89,6,0.0,0,1
2024-01-07,alimentos,384,23.99,6,0.22,0,1
2024-01-08,alimentos,356,24.14,6,3.97,0,1
2024-01-09,alimentos,327,12.0,6,0.0,0,1
2024-01-10,alimentos,300,8.86,6,0.75,0,1
2024-01-11,alimentos,645,25.11,6,1.64,0,1
2024-01-12,alimentos,630,26.04,6,0.0,0,1
2024-01-13,alimentos,612,15.4,6,0.0,1,1
2024-01-14,alimentos,586,10.8,6,0.25,0,1
2024-01-15,alimentos,563,20.6,6,0.2,0,1
2024-01-16,alimentos,535,24.75,6,0.0,0,1
2024-01-17,alimentos,505,29.09,6,1.15,0,1
2024-01-18,alimentos,487,22.68,6,3.26,0,1
2024-01-19,alimentos,460,18.24,6,0.0,0,1
2024-01-20,alimentos,426,15.63,6,0.97,0,1
2024-01-21,alimentos,404,20.16,6,0.0,0,1
2024-01-22,alimentos,383,19.0,6,3.55,1,1
2024-01-23,alimentos,367,15.02,6,0.0,0,1
2024-01-24,alimentos,332,30.34,6,0.62,0,1
2024-01-25,alimentos,313,29.03,6,0.0,0,1
2024-01-26,alimentos,618,25.78,6,4.55,0,1
2024-01-27,alimentos,593,15.5,6,4.77,0,1
2024-01-28,alimentos,571,24.78,6,0.0,1,1
2024-01-29,alimentos,547,23.3,6,0.0,0,1
2024-01-30,alimentos,514,22.31,6,2.28,0,1
2024-01-31,alimentos,498,26.35,6,2.32,0,1
2024-02-01,alimentos,471,23.28,6,0.0,0,1
2024-02-02,alimentos,448,24.2,6,0.0,1,1
2024-02-03,alimentos,422,23.28,6,3.6,0,1
2024-02-04,alimentos,404,21.8,6,0.06,0,1
2024-02-05,alimentos,383,11.18,6,0.0,0,1
2024-02-06,alimentos,353,20.52,6,0.84,0,1
2024-02-07,alimentos,335,17.32,6,0.0,0,1
2024-02-08,alimentos,311,13.7,6,0.0,0,1
2024-02-09,alimentos,746,28.51,6,0.0,0,1
2024-02-10,alimentos,720,28.74,6,0.0,0,1
2024-02-11,alimentos,689,26.9,6,0.0,0,1
2024-02-12,alimentos,666,21.38,6,0.47,0,1
2024-02-13,alimentos,635,26.85,6,0.0,0,1
2024-02-14,alimentos,610,20.16,6,0.29,0,1
2024-02-15,alimentos,564,21.11,6,0.0,0,1
2024-02-16,alimentos,532,14.63,6,1.79,0,1
2024-02-17,alimentos,502,22.08,6,2.54,0,1
2024-02-18,alimentos,475,20.4,6,1.9,0,1
2024-02-19,alimentos,445,13.59,6,0.89,0,1
2024-02-20,alimentos,425,19.84,6,2.21,0,1
2024-02-21,alimentos,399,19.7,6,0.0,0,1
2024-02-22,alimentos,361,29.09,6,0.0,0,1
2024-02-23,alimentos,326,24.57,6,0.43,0,1
2024-02-24,alimentos,298,20.16,6,0.0,0,1
2024-02-25,alimentos,596,21.34,6,3.32,0,1
2024-02-26,alimentos,573,20.32,6,4.63,0,1
2024-02-27,alimentos,552,19.09,6,5.85,0,1
2024-02-28,alimentos,523,14.69,6,2.44,0,1
2024-02-29,alimentos,488,19.34,6,1.32,0,1
2024-03-01,alimentos,464,16.37,6,0.0,0,1
2024-03-02,alimentos,434,13.85,6,0.0,0,1
2024-03-03,alimentos,398,22.66,6,0.0,0,1
2024-03-04,alimentos,367,22.06,6,0.0,0,1
2024-03-05,alimentos,335,11.17,6,3.3,0,1
2024-03-06,alimentos,308,19.49,6,3.5,0,1
2024-03-07,alimentos,512,25.08,6,0.0,0,1
2024-03-08,alimentos,480,25.4,6,0.0,0,1
2024-03-09,alimentos,445,25.23,6,0.16,0,1
2024-03-10,alimentos,418,20.29,6,0.0,0,1
2024-03-11,alimentos,396,15.87,6,3.18,0,1
2024-03-12,alimentos,369,14.68,6,2.25,0,1
2024-03-13,alimentos,341,21.82,6,0.0,0,1
2024-03-14,alimentos,311,22.0,6,0.0,0,1
2024-03-15,alimentos,495,26.54,6,3.93,0,1
2024-03-16,alimentos,458,25.6,6,2.29,0,1
2024-03-17,alimentos,432,19.44,6,4.31,0,1
2024-03-18,alimentos,405,13.88,6,0.0,0,1
2024-03-19,alimentos,377,18.5,6,4.25,0,1
2024-03-20,alimentos,347,21.19,6,0.0,0,1
2024-03-21,alimentos,314,19.09,6,0.99,0,1
2024-03-22,alimentos,539,17.21,6,0.0,0,1
2024-03-23,alimentos,515,21.36,6,0.0,0,1
2024-03-24,alimentos,474,17.58,6,1.07,0,1
2024-03-25,alimentos,444,16.96,6,0.0,0,1
2024-03-26,alimentos,405,21.66,6,1.96,0,1
2024-03-27,alimentos,382,18.09,6,0.0,0,1
2024-03-28,alimentos,348,21.32,6,0.7,0,1
2024-03-29,alimentos,308,21.47,6,0.04,0,1
2024-03-30,alimentos,699,14.4,6,0.01,0,1
2024-03-31,alimentos,675,17.69,6,2.31,0,1
2024-04-01,alimentos,645,27.29,6,0.0,0,1
2024-04-02,alimentos,621,14.29,6,0.33,0,1
2024-04-03,alimentos,592,9.52,6,0.0,0,1
2024-04-04,alimentos,561,10.79,6,3.89,0,1
2024-04-05,alimentos,532,20.25,6,0.6,0,1
2024-04-06,alimentos,504,20.25,6,0.61,0,1
2024-04-07,alimentos,473,19.51,6,0.1,0,1
2024-04-08,alimentos,445,26.17,6,1.51,0,1
2024-04-09,alimentos,419,6.74,6,0.0,0,1
2024-04-10,alimentos,393,22.08,6,0.0,0,1
2024-04-11,alimentos,361,27.91,6,0.0,0,1
2024-04-12,alimentos,330,14.46,6,0.75,0,1
2024-04-13,alimentos,302,18.2,6,2.78,0,1
2024-04-14,alimentos,644,16.34,6,0.0,0,1
2024-04-15,alimentos,608,15.63,6,0.0,0,1
2024-04-16,alimentos,580,18.47,6,0.0,0,1
2024-04-17,alimentos,550,27.24,6,6.42,0,1
2024-04-18,alimentos,514,29.29,6,0.0,0,1
2024-04-19,alimentos,492,18.42,6,4.41,0,1
2024-04-20,alimentos,471,29.63,6,0.13,0,1
2024-04-21,alimentos,439,20.28,6,0.0,0,1
2024-04-22,alimentos,406,28.87,6,0.44,0,1
2024-04-23,alimentos,369,19.63,6,1.86,0,1
2024-04-24,alimentos,332,20.76,6,0.15,0,1
2024-04-25,alimentos,301,21.93,6,0.0,0,1
2024-04-26,alimentos,580,35.99,6,0.0,0,1
2024-04-27,alimentos,547,24.36,6,0.0,0,1
2024-04-28,alimentos,517,16.56,6,1.41,0,1
2024-04-29,alimentos,487,24.94,6,0.0,0,1
2024-04-30,alimentos,458,18.29,6,0.0,0,1
2024-05-01,alimentos,434,17.65,6,1.13,0,1
2024-05-02,alimentos,402,24.64,6,2.99,0,1
2024-05-03,alimentos,371,20.26,6,0.0,0,1
2024-05-04,alimentos,344,21.49,6,4.68,0,1
2024-05-05,alimentos,315,20.17,6,1.52,0,1
2024-05-06,alimentos,283,21.78,6,0.0,0,1
2024-05-07,alimentos,526,22.22,6,0.9,0,1
2024-05-08,alimentos,502,10.42,6,0.0,0,1
2024-05-09,alimentos,476,23.43,6,0.0,0,1
2024-05-10,alimentos,437,15.19,6,0.28,0,1
2024-05-11,alimentos,412,12.89,6,0.33,0,1
2024-05-12,alimentos,381,19.81,6,1.16,0,1
2024-05-13,alimentos,353,20.52,6,0.0,0,1
2024-05-14,alimentos,327,16.63,6,0.0,0,1
2024-05-15,alimentos,306,24.26,6,2.48,0,1
2024-05-16,alimentos,583,13.39,6,2.12,0,1
2024-05-17,alimentos,556,18.07,6,0.0,0,1
2024-05-18,alimentos,536,17.18,6,0.0,0,1
2024-05-19,alimentos,506,19.87,6,0.0,0,1
2024-05-20,alimentos,475,21.49,6,2.84,0,1
2024-05-21,alimentos,453,15.06,6,0.0,0,1
2024-05-22,alimentos,426,23.72,6,0.0,0,1
2024-05-23,alimentos,402,20.42,6,2.45,0,1
2024-05-24,alimentos,369,10.64,6,0.99,0,1
2024-05-25,alimentos,345,10.31,6,0.3,0,1
2024-05-26,alimentos,318,20.04,6,2.44,0,1
2024-05-27,alimentos,285,19.0,6,0.15,0,1
2024-05-28,alimentos,709,19.58,6,0.0,0,1
2024-05-29,alimentos,682,19.96,6,2.1,0,1
2024-05-30,alimentos,663,21.23,6,4.43,0,1
2024-05-31,alimentos,626,24.84,6,0.0,0,1
2024-06-01,alimentos,600,14.54,6,0.0,0,1
2024-06-02,alimentos,580,14.24,6,0.0,0,1
2024-06-03,alimentos,556,14.63,6,0.0,0,1
2024-06-04,alimentos,524,21.54,6,0.72,0,1
2024-06-05,alimentos,501,26.32,6,0.56,0,1
2024-06-06,alimentos,473,17.94,6,0.0,0,1
2024-06-07,alimentos,452,7.59,6,1.74,0,1
2024-06-08,alimentos,423,11.58,6,0.36,0,1
2024-06-09,alimentos,388,15.93,6,3.1,0,1
2024-06-10,alimentos,367,17.31,6,2.74,0,1
2024-06-11,alimentos,355,18.06,6,0.17,0,1
2024-06-12,alimentos,322,20.29,6,1.66,0,1
2024-06-13,alimentos,298,18.54,6,0.0,0,1
2024-06-14,alimentos,504,25.35,6,0.0,0,1
2024-06-15,alimentos,472,16.72,6,2.78,0,1
2024-06-16,alimentos,447,15.79,6,0.32,0,1
2024-06-17,alimentos,428,22.49,6,3.14,0,1
2024-06-18,alimentos,399,12.42,6,2.79,0,1
2024-06-19,alimentos,383,22.05,6,0.0,0,1
2024-06-20,alimentos,362,20.61,6,1.91,0,1
2024-06-21,alimentos,344,19.36,6,0.0,0,1
2024-06-22,alimentos,315,28.04,6,0.0,0,1
2024-06-23,alimentos,292,16.99,6,0.0,0,1
2024-06-24,alimentos,549,30.4,6,2.59,0,1
2024-06-25,alimentos,531,18.97,6,1.58,0,1
2024-06-26,alimentos,506,13.71,6,0.0,0,1
2024-06-27,alimentos,480,20.45,6,0.0,0,1
2024-06-28,alimentos,466,14.72,6,2.15,0,1
2024-06-29,alimentos,445,16.34,6,0.0,0,1
2024-06-30,alimentos,430,22.09,6,0.0,0,1
2024-07-01,alimentos,404,22.88,6,0.0,0,1
2024-07-02,alimentos,390,16.99,6,0.0,0,1
2024-07-03,alimentos,370,25.04,6,1.96,0,1
2024-07-04,alimentos,349,25.89,6,1.05,0,1
2024-07-05,alimentos,329,27.28,6,0.0,0,1
2024-07-06,alimentos,316,22.75,6,0.0,0,1
2024-07-07,alimentos,300,26.92,6,0.56,0,1
2024-07-08,alimentos,705,10.7,6,0.06,0,1
2024-07-09,alimentos,691,18.51,6,2.16,0,1
2024-07-10,alimentos,674,15.76,6,0.0,0,1
2024-07-11,alimentos,660,20.7,6,1.46,0,1
2024-07-12,alimentos,642,17.24,6,0.09,0,1
2024-07-13,alimentos,620,19.27,6,1.18,0,1
2024-07-14,alimentos,602,29.51,6,3.85,0,1
2024-07-15,alimentos,587,19.25,6,0.07,0,1
2024-07-16,alimentos,570,22.17,6,4.95,0,1
2024-07-17,alimentos,561,18.94,6,0.17,0,1
2024-07-18,alimentos,542,20.48,6,0.0,0,1
2024-07-19,alimentos,527,20.13,6,3.73,0,1
2024-07-20,alimentos,505,22.34,6,4.23,0,1
2024-07-21,alimentos,488,25.93,6,0.0,0,1
2024-07-22,alimentos,474,28.34,6,0.0,0,1
2024-07-23,alimentos,451,21.65,6,2.24,0,1
2024-07-24,alimentos,433,23.05,6,1.74,0,1
2024-07-25,alimentos,418,14.35,6,0.0,0,1
2024-07-26,alimentos,415,19.66,6,0.0,0,1
2024-07-27,alimentos,408,24.8,6,1.17,0,1
2024-07-28,alimentos,394,24.43,6,0.33,0,1
2024-07-29,alimentos,374,21.16,6,1.75,0,1
2024-07-30,alimentos,354,24.53,6,1.75,0,1
2024-07-31,alimentos,335,22.55,6,2.43,0,1
2024-08-01,alimentos,326,26.1,6,0.0,0,1
2024-08-02,alimentos,316,21.55,6,4.33,0,1
2024-08-03,alimentos,300,18.32,6,1.64,0,1
2024-08-04,alimentos,679,21.78,6,0.0,0,1
2024-08-05,alimentos,670,5.45,6,0.39,0,1
2024-08-06,alimentos,650,22.01,6,1.9,0,1
2024-08-07,alimentos,638,1.86,6,1.07,0,1
2024-08-08,alimentos,621,11.48,6,1.1,0,1
2024-08-09,alimentos,610,22.36,6,0.42,0,1
2024-08-10,alimentos,590,22.49,6,3.94,0,1
2024-08-11,alimentos,575,14.29,6,1.28,0,1
2024-08-12,alimentos,563,16.54,6,2.88,0,1
2024-08-13,alimentos,549,26.95,6,4.97,0,1
2024-08-14,alimentos,525,17.68,6,2.53,0,1
2024-08-15,alimentos,513,31.31,6,1.2,0,1
2024-08-16,alimentos,507,20.09,6,0.0,0,1
2024-08-17,alimentos,494,22.14,6,0.0,0,1
2024-08-18,alimentos,486,28.18,6,4.84,0,1
2024-08-19,alimentos,476,20.76,6,1.26,0,1
2024-08-20,alimentos,462,15.09,6,0.0,0,1
2024-08-21,alimentos,451,19.55,6,0.17,0,1
2024-08-22,alimentos,440,19.92,6,0.0,0,1
2024-08-23,alimentos,424,13.28,6,0.0,0,1
2024-08-24,alimentos,412,18.82,6,0.0,0,1
2024-08-25,alimentos,393,16.39,6,0.0,0,1
2024-08-26,alimentos,385,24.72,6,0.75,0,1
2024-08-27,alimentos,376,20.27,6,0.0,0,1
2024-08-28,alimentos,366,18.69,6,1.92,0,1
2024-08-29,alimentos,360,19.57,6,3.47,0,1
2024-08-30,alimentos,349,21.22,6,0.0,0,1
2024-08-31,alimentos,329,23.18,6,2.73,0,1
2024-09-01,alimentos,312,15.1,6,1.91,0,1
2024-09-02,alimentos,651,14.89,6,1.33,0,1
2024-09-03,alimentos,642,25.62,6,0.7,0,1
2024-09-04,alimentos,626,18.04,6,1.05,0,1
2024-09-05,alimentos,613,13.02,6,2.33,0,1
2024-09-06,alimentos,598,22.32,6,1.04,0,1
2024-09-07,alimentos,583,22.42,6,5.98,0,1
2024-09-08,alimentos,570,12.45,6,0.0,0,1
2024-09-09,alimentos,562,21.25,6,3.89,0,1
2024-09-10,alimentos,557,23.78,6,0.34,0,1
2024-09-11,alimentos,543,21.97,6,0.0,0,1
2024-09-12,alimentos,541,23.26,6,2.62,0,1
2024-09-13,alimentos,525,13.08,6,0.0,0,1
2024-09-14,alimentos,523,21.76,6,4.08,0,1
2024-09-15,alimentos,518,18.59,6,0.0,0,1
2024-09-16,alimentos,507,17.69,6,3.14,0,1
2024-09-17,alimentos,500,24.45,6,1.8,0,1
